occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
1,136,1,1120,0,48,0,1,0,2,0,0,0,4354,0,1381,170,0,39,1,1,23,1,2,0,31,38,0,360,180,2,0,0,0,0,0,5,124,3.200000048,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0.800000012,0,0
1,160,2,1120,0,101,0,1,1,0,0,0,0,8334,0,1961,240,0,90,2,1,15,1,2,0,24,31,0,360,240,2,0,0,0,0,0,1,491,3.099999905,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.666666687,0,1
1,132,1,1120,0,63,0,1,1,2,0,0,0,3207,2033,1585,174,0,56,2,1,11,2,1,0,27,33,0,300,174,2,0,0,0,0,0,1,89,3.200000048,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.758620679,0,1
1,187,1,1120,0,104,1,1,1,2,0,1,0,6125,2569,2038,345,0,159.1000061,1,1,23,1,1,0,23.39999962,29.60000038,0,360,368,2,0,0,0,0,0,999,443.6000061,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.542028964,0,1
1,99,1,1120,1,52,1,2,1,4,0,0,0,1635,2444,1097,110,0,10.80000019,2,1,4,2,1,0,26.89999962,28.70000076,0,360,110,3,1,0,0,0,0,3,8.399999619,3.200000048,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0.899999976,0,0
1,107,1,1120,0,47,0,1,0,0,0,0,0,3886,0,1008,147,0,51,1,1,3,2,2,0,26,33,0,360,147,2,0,0,0,0,0,1,100,5.300000191,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.727891147,0,1
1,160,1,1120,0,74,1,1,1,0,0,0,1,2083,4083,1709,265,0,120,1,1,13,1,1,0,28,28,0,360,272,2,0,0,1,0,0,1,222,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.603773594,0,1
1,92,1,1120,0,39,1,1,1,2,0,0,0,3278,0,958,117,0,25,2,1,10,1,1,0,29,37,0,360,131,2,0,0,0,0,0,999,49,3.200000048,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.786324799,0,1
1,260,1,1120,0,96,0,1,1,1,0,0,0,4242,3952,2535,326,0,35,4,1,36,1,6,0,30,38,0,180,331,2,0,0,0,0,0,4,129,3.200000048,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0.797546029,1,1
1,126,1,1120,1,94,8,3,1,2,0,0,1,4404,1341,1366,140,0,9,2,1,6,2,5,1,23.79999924,35.5,0,360,140,3,1,0,0,0,0,3,13,10.60000038,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0.899999976,0,0
1,212,1,1120,0,87,5,1,0,0,0,0,1,3333,3916,2139,265,0,49,2,1,21,1,1,0,30,56,0,360,267,2,0,0,0,0,0,1,372,3.200000048,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.800000012,0,1
1,115,1,1120,0,53,3,2,0,0,0,0,0,4380,0,1144,177,0,88,1,1,9,2,1,0,27,36,0,360,180,3,0,0,0,0,0,1,124,1.799999952,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0.64971751,0,1
1,128,1,1120,0,83,3,1,1,3,0,0,0,7740,0,1215,160,0,45,2,1,16,1,2,0,19,34,0,180,160,2,0,0,0,0,0,2,121,3.099999905,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.800000012,0,1
2,240,1,1120,1,270,0,1,0,1,0,0,0,24797,0,2230,300,0,2369,1,1,22,1,1,0,9,17,1,360,270,1,0,0,0,0,0,2,3074,3.200000048,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.800000012,0,1
1,135,1,1120,0,90,0,1,0,0,0,0,0,3086,3494,1398,151,0,26,1,1,12,1,2,0,20,32,0,360,152,2,1,0,0,0,0,3,129,3.200000048,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.89403975,0,1
1,153,1,1120,0,62,1,1,1,0,0,0,0,3015,2188,1681,161,0,16,1,1,30,2,1,0,28,37,0,360,169,2,1,0,1,0,0,2,45,1.799999952,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.950310588,0,1
1,151,1,1120,0,66,1,1,1,0,0,0,0,3116,2383,1654,160,0,30,2,1,22,2,2,0,30,36,0,360,160,2,1,0,0,0,0,2,53.5,3.200000048,,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.943750024,0,1
1,132,1,1120,0,58,1,1,0,1,0,0,0,5191,0,1393,147,0,26.89999962,1,1,9,2,6,0,26.84000015,35.29999924,0,360,147,2,1,0,0,0,0,3,16.79999924,1.799999952,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.897959173,0,1
1,100,1,1120,0,43,0,1,0,0,0,1,0,3635,0,1040,145.5,0,34.15999985,2,1,2,2,2,0,29,30,1,360,146.5,2,0,0,0,0,0,1,45.19300079,2,,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.687285244,0,1
1,149,1,1120,0,64,0,1,1,0,0,1,0,3020,2770,1289,165,0,18,2,1,12,1,1,0,24.57999992,33.5,1,360,170,1,0,0,0,0,0,2,68,3.099999905,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.903030276,0,1
1,99,1,1120,0,45,1,1,0,0,0,1,0,3750,0,1230,110,0,30,1,1,15,2,1,1,29,35,0,360,111,1,1,0,0,0,0,1,44,3.900000095,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.899999976,0,1
1,98,3,1120,1,49,0,1,0,0,0,0,0,4166,0,1196,123,0,33,1,0,31,1,6,1,26,32,0,360,130,1,0,0,0,0,0,1,82,3.099999905,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0.796747983,0,0
1,140,1,1120,0,72,3,1,0,0,0,1,0,6000,0,1459,207,0,122,2,1,17,1,1,0,24.29999924,25.39999962,0,360,211,2,0,0,0,0,0,999,302.6700134,4.300000191,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.67632848,0,1
1,130,3,1120,0,73,0,1,1,2,0,0,0,5667,440,1350,163,0,8,1,0,33,2,3,0,22,25,1,360,163,2,0,0,0,0,1,2,25,3.200000048,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.797546029,0,1
1,94,1,1120,0,44,8,1,0,0,0,0,0,3500,0,1024,104,0,70,1,0,8,2,6,1,24.70000076,37.90000153,0,360,117,1,1,0,0,0,0,1,255,3.200000048,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.903846145,0,1
1,47,1,1120,1,24,8,1,0,0,1,1,0,1993,0,611,79,0,12,1,1,5,2,1,0,31,33,0,360,81,1,1,0,0,0,0,1,37.11899948,4.300000191,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.594936728,0,1
1,145,1,1120,0,92,6,1,1,2,0,1,0,6857,800,1509,332,0,67,2,1,2,1,1,0,20,27,1,360,340,2,0,0,1,0,0,2,220,3.900000095,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.436746985,0,1
1,99,1,1120,1,45,1,1,0,0,0,0,0,2056,1675,1125,110,0,21,2,1,6,2,1,0,30,34,0,360,110,1,1,0,0,0,0,1,26,1.799999952,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.899999976,0,0
1,70,3,1120,0,70,0,,1,4,0,0,0,2947,1664,1004,70,0,4.050000191,1,0,12,4,6,0,19.60000038,31,0,180,70,2,0,0,0,0,0,1,141.8000031,10.60000038,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,,1,0,1
2,110,1,1120,1,201,9,1,1,0,0,0,0,16692,0,1398,137,0,89,1,1,10,1,2,0,10,19,1,360,158,1,0,0,0,0,0,1,246,3.599999905,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.802919686,0,1
1,98,1,1120,0,38,1,1,1,2,1,1,0,210,2917,977,122,0,34,1,1,2,2,1,0,31.23999977,37.70000076,0,360,122,2,0,0,0,0,0,3,31.79999924,3.200000048,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.803278685,0,1
1,145,1,1120,0,72,0,1,1,0,0,0,0,6273,0,1495,230,0,65,1,1,21,1,1,0,24,24,0,360,230,2,0,0,0,0,0,5,269,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.630434811,0,1
1,125,1,1120,0,59,0,1,0,0,1,1,0,1750,3180,1340,139,0,25,2,1,17,2,3,0,27,32,0,360,139,2,1,0,1,0,0,1,39,10.60000038,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.899280548,0,1
1,110,3,1120,0,52,0,1,1,0,0,0,0,4333,2451,1209,180,0,85,2,1,10,1,2,0,17.81999969,34,0,360,220,2,0,0,0,0,1,1,160,10.60000038,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0.611111104,0,1
1,296,1,1120,0,130,0,1,0,0,0,0,1,10833,0,3025,367,0,235,0,1,5,1,1,0,27.89999962,39,1,360,370,2,0,0,0,0,0,999,4845,3.200000048,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.806539536,0,1
1,125,1,1120,1,79,0,1,1,1,0,0,0,5167,2818,1621,264,0,154,0,1,7,2,1,0,20.29999924,30.39999962,0,300,216,2,0,0,0,0,0,999,332,1.799999952,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.473484844,0,1
1,40,1,1120,0,47,0,1,1,0,0,0,0,2608,0,745,200,0,5,1,1,17,2,2,0,29,30,0,180,200,1,0,0,0,0,0,3,314,3.200000048,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.200000003,0,1
1,250,1,1120,0,130,0,1,1,2,1,1,0,10833,0,2522,590,0,816,4,1,28,1,1,1,24,30,1,360,590,2,0,0,0,0,0,2,1002,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.423728824,1,1
1,119,1,1120,0,45,0,1,1,0,0,0,0,2348,1406,1135,125,0,7,1,1,31,1,5,0,30,44,0,360,130,1,0,0,0,0,0,2,39,3.900000095,,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.952000022,0,0
1,187,1,1120,0,112,1,1,1,0,0,0,0,6000,3400,1991,315,0,176,1,1,16,1,2,0,20,26,0,360,355,2,0,0,0,0,0,2,344,3.099999905,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.593650818,0,1
1,157,1,1120,0,68,1,1,1,0,0,0,0,3500,2166,1688,174,0,27.5,1,1,19,3,2,0,25.70000076,36.20000076,0,360,180,2,1,0,0,0,0,999,46,3.099999905,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.902298868,0,1
1,276,1,1120,0,199,0,1,1,0,0,1,0,16560,0,2657,315,0,376.5,2,1,25,2,2,0,14,38,0,360,355,2,0,0,0,0,0,2,501.9899902,4.300000191,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.876190484,0,1
1,350,1,1120,0,321,5,1,1,1,0,0,1,25000,1667,4231,750,0,870,1,1,30,1,6,0,18,28,1,360,750,1,0,0,0,0,0,1,2295,3.200000048,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.466666669,0,1
1,162,1,1120,0,41,0,1,1,1,0,1,1,3450,2079,1398,202,0,35,1,1,12,2,2,0,25.27000046,28.60000038,1,360,215,2,0,0,1,0,0,5,409,10.60000038,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.801980197,0,1
1,106,1,1120,0,61,8,1,1,0,1,1,0,3044,2038,1222,133,0,35,3,1,21,2,1,0,20,32,1,360,133,2,0,0,1,0,0,1,45,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.796992481,1,1
1,113,3,1120,1,48,0,1,1,1,0,0,0,2653,1500,1243,126,0,13,4,0,12,2,5,0,32,42,0,180,126,1,0,0,0,0,0,3,29,4.300000191,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.896825373,1,0
1,110,1,1120,0,70,1,1,1,1,0,1,0,5850,0,1186,210,0,76.09999847,1,1,12,2,1,0,20,39,0,360,215,2,0,0,1,0,0,1,91.53900146,5.300000191,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.523809552,0,0
1,100,1,1120,0,56,0,1,1,4,0,0,0,4691,0,1320,420,0,461,1,1,31,1,2,0,28,37,0,360,445,2,0,0,1,0,0,5,11024,1.799999952,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.238095239,0,1
1,125,1,1120,0,62,0,1,1,0,1,1,0,3700,1300,1272,125,0,12,1,1,11,2,2,0,25.44000053,27.60000038,1,360,167,2,0,0,0,0,0,5,24,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
1,100,1,1120,0,31,0,1,0,0,0,1,0,2592,0,971,160,0,82,1,1,1,2,1,0,38,39,1,360,174,2,0,0,0,0,0,2,96,3.200000048,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.625,0,1
1,93,1,1120,0,30,0,1,0,0,0,0,1,2500,0,892,143,0,55,1,1,10,2,1,0,32,44,0,360,143,2,0,0,0,0,0,2,44,4.300000191,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.650349677,0,1
1,108,1,1120,0,51,1,1,1,3,0,1,0,2773,1497,1131,146,0,6,1,1,6,4,1,0,27,36,0,360,160,2,0,0,0,0,0,1,153,10.60000038,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.739726007,0,1
1,162,1,1120,1,122,0,1,0,2,0,0,0,5532,4648,1523,170,0,35,1,1,32,2,5,0,14,21,1,360,170,2,0,0,0,0,0,4,207,3.599999905,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.952941179,0,1
1,373,1,1120,0,147,0,1,1,4,0,1,0,12283,0,3630,394.8999939,0,59,3,1,7,1,1,0,29,35,0,360,395,2,1,0,0,0,0,3,288.9400024,3.200000048,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.944542944,1,1
1,149,1,1120,1,72,1,2,1,0,0,0,0,3408,2600,1692,165,0,21,2,1,10,2,2,0,27,30,0,360,165,3,1,0,0,0,0,1,39,4.300000191,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.903030276,0,1
2,150,1,1120,0,198,3,4,1,2,0,0,1,16525,1014,1527,214,0,249,2,1,11,1,1,0,9,23,0,360,224,3,0,0,0,0,0,1,452,3.200000048,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0.700934589,0,1
1,88,1,1120,0,64,0,1,1,0,0,0,0,3250,2095,1143,190,0,277,1,1,3,2,2,0,21,22,0,240,190,1,0,0,0,0,0,1,312,3.200000048,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.463157892,0,1
1,230,1,1120,0,101,0,1,1,2,0,0,0,6700,1750,2488,324,0,180,2,1,17,1,2,0,29,32,1,300,325,2,0,0,0,0,0,5,19,5.300000191,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.709876537,0,1
1,132,3,1120,0,57,0,2,1,2,0,0,0,2873,1872,1299,140,0,26,0,0,7,2,5,0,27.39999962,38.79999924,1,360,140,3,0,0,0,0,0,999,61,3.900000095,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.942857146,0,1
1,86,1,1120,0,240,0,1,1,1,0,0,1,16667,2250,814,108,0,74,1,1,25,2,2,0,1,18,1,360,108,2,0,0,0,0,0,2,2227,1.799999952,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.796296299,0,1
1,345,1,1120,0,145,0,1,1,1,0,0,1,10366,2058,3397,460,0,160,3,1,21,1,5,0,27.31999969,37.29999924,1,360,460,1,0,0,0,0,0,2,2181,3.099999905,,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0.75,1,1
1,95,3,1120,0,42,0,1,1,2,0,0,0,2947,1603,1169,110,0,13,2,1,12,2,1,0,22.85000038,31.39999962,0,360,126,2,1,1,0,0,0,1,52,10.60000038,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0.863636374,0,1
1,154,1,1120,0,52,0,1,0,0,0,0,0,4350,0,1535,220,0,403,2,1,0,2,1,0,34.40000153,34.40000153,1,360,220,2,0,0,0,0,0,3,413,3.200000048,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.699999988,0,1
1,86,1,1120,0,33,0,1,1,0,1,1,0,1300,1438,909,107,0,25,2,1,9,2,1,0,31,31,0,360,107,2,0,0,0,0,0,1,35,10.60000038,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.803738296,0,1
1,113,1,1120,0,37,3,1,1,3,0,0,0,3095,0,990,125,0,18,2,1,10,2,1,0,32,40,0,360,128,2,0,0,1,0,0,2,41,3.200000048,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.903999984,0,1
1,128,1,1120,0,55,0,1,1,0,0,0,0,2083,3150,1301,161,0,5,2,1,19,1,2,0,25,33,0,360,161,2,0,0,0,0,0,4,100,3.200000048,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.795031071,0,1
1,85,1,1120,0,50,3,1,0,0,0,1,0,4125,0,1038,106,0,30,2,1,7,2,1,0,27,34,0,360,125,1,0,0,0,0,0,2,90,10.60000038,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.801886797,0,1
1,157,1,1120,0,77,3,1,1,0,0,0,0,3583,2044,1375,197,0,14,4,1,17,2,1,0,23,37,0,180,208,2,0,0,1,0,0,4,25,10.60000038,,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.796954334,1,1
1,177,1,1120,0,75,0,1,0,0,0,1,0,6250,0,1826,221,0,89,1,1,14,1,1,0,31,44,1,360,221,1,0,0,0,0,0,3,187,3.200000048,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.800904989,0,1
1,234,1,1120,0,130,6,1,1,0,0,1,0,10833,0,2429,260,0,49,2,1,28,2,1,0,23,30,0,360,320,2,1,0,0,0,0,2,30,3.200000048,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.899999976,0,1
1,144,3,1120,1,78,0,2,1,0,0,0,0,6500,0,1024,180,25,21.5,1,1,0,2,4,1,15,15,1,360,180,3,0,0,0,0,1,4,121.5,3.200000048,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0.800000012,0,0
1,246,1,1120,0,100,0,1,1,2,0,1,0,8333,0,2243,265,0,30,1,1,31,1,1,0,27,35,1,360,265,2,1,0,0,0,0,1,175,3.599999905,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.928301871,0,1
1,131,1,1120,0,56,1,1,1,1,0,1,0,1958,2436,1325,145,0,4.800000191,1,1,4,1,1,0,30.14999962,31.10000038,0,360,145,2,1,0,0,0,0,3,119.8399963,3.200000048,,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.903448284,0,1
1,80,3,1120,1,36,0,1,0,2,0,0,0,3547,0,882,94,0,6.5,1,0,12,2,1,0,22.47999954,31.29999924,0,360,94,3,1,1,0,0,0,1,15,3.900000095,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.851063848,0,0
1,25,1,1120,0,75,0,1,1,0,9,9,0,6300,0,500,25,0,10.10000038,1,1,999999.375,1,1,0,8,8,0,120,225,2,0,0,0,0,0,1,400.1000061,3.599999905,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
1,500,2,1120,0,120,0,1,1,1,0,0,0,18333,0,4746,660,0,178,1,1,31,1,4,0,24.21999931,32.20000076,1,360,660,2,0,0,0,0,0,2,226,3.099999905,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.75757575,0,1
1,30,1,1120,1,30,1,1,0,0,0,0,0,2500,0,693,134,0,73,1,1,10,2,1,0,27,28,0,360,134,1,0,0,0,0,0,1,51,3.099999905,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.223880604,0,1
1,118,1,1120,0,51,8,1,0,0,0,1,0,2638,1642,1161,128,0,19,0,1,46,2,2,0,26.5,26.5,0,360,128,2,1,0,0,0,0,999,3,3.200000048,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.921875,0,1
2,110,1,1120,1,68,0,1,0,0,0,0,0,5769,0,964,160,0,137,2,1,19,1,1,0,17,38,0,180,160,2,0,0,0,0,0,4,429,2,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.6875,0,1
1,176,3,1120,0,85,0,1,1,4,0,0,1,3634,910,1924,220,0,13,1,0,5,2,5,0,43,46,0,360,220,2,0,0,0,0,0,0,725,10.60000038,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.800000012,0,1
1,232,1,1120,1,65,0,1,1,0,0,1,0,5417,0,1971,292,0,95,1,1,17,2,1,0,35.99000168,41.90000153,1,360,292,2,0,0,0,0,0,3,292,3.200000048,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.794520557,0,1
1,185,1,1120,1,350,9,1,0,0,0,0,0,29167,0,2521,205,0,379,2,1,6,2,1,0,11,20,0,360,215,1,0,0,0,0,0,4,609,3.200000048,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.902438998,0,0
1,122,1,1120,0,666,5,1,0,0,0,0,0,2166,2057,1264,153,0,29,2,1,13,2,5,0,29,36,0,360,167,2,0,0,1,0,0,2,43,4.300000191,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.797385633,0,1
1,160,1,1120,0,80,3,1,1,2,0,0,1,4583,2083,1675,245,0,96,1,1,2,1,1,0,25,32,0,360,248,2,0,0,1,0,0,1,485,4.300000191,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.653061211,0,1
1,75,3,1120,1,30,0,1,0,0,0,1,0,2435,0,990,93,0,596,1,1,11,2,2,0,40,59,0,360,93,1,0,0,1,0,0,1,21,2,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.806451619,0,0
1,224,1,1120,0,72,0,1,1,0,0,1,0,6000,0,2118,280,0,40,1,1,18,2,5,1,35.29999924,42.70000076,1,480,281,2,0,0,1,0,0,3,87,1.799999952,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0.800000012,0,0
1,138,1,1120,0,46,1,1,1,1,6,6,0,0,3798,1278,157,0,41,2,1,8,2,1,0,34,34,1,360,170,2,1,0,0,0,0,2,84,3.599999905,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.878980875,0,1
1,98,1,1120,0,52,0,1,1,0,0,0,0,4334,0,882,109,0,14,2,1,9,2,2,0,20.45000076,24.79999924,1,360,109,2,0,0,0,0,0,2,49,3.599999905,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.899082541,0,1
1,96,1,1120,1,75,1,2,0,0,0,0,0,2699,2785,1078,130,0,6.300000191,2,1,8,2,5,0,21.79999924,37.90000153,0,360,174,3,0,0,1,0,0,3,11.89999962,3.200000048,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0.738461554,0,0
1,126,1,1120,0,60,1,1,1,0,0,1,0,5000,0,1387,157.5,0,8.5,1,1,0,2,4,0,27.75,27.79999924,0,360,169,1,0,0,1,0,0,3,8.5,3.200000048,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
2,186,1,1120,0,78,9,2,1,1,0,0,0,5333,1131,1925,232,0,214,1,1,3,1,1,0,28,32,0,360,234,3,0,0,0,0,0,1,287,5.300000191,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0.801724136,0,1
1,124,1,1120,0,48,0,1,1,1,0,0,0,2360,1600,1000,134,0,19,2,1,12,2,2,0,27,40,1,360,135,2,0,0,0,0,0,999,51,4.300000191,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.925373137,0,1
1,130,1,1120,0,55,1,1,1,3,0,1,0,4570,0,1300,155,0,6,1,1,15,2,1,0,28,35,0,360,155,2,1,0,0,0,0,2,30,3.099999905,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.838709652,0,1
1,163,1,1120,0,37,3,3,1,1,9,9,0,2553,0,536,245,0,7,1,1,5,2,1,0,21,29,0,360,275,3,0,0,0,0,0,1,57,3.099999905,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0.665306151,0,1
1,135,3,1120,1,71,0,1,0,0,0,0,0,5530,0,1512,150,0,16,1,1,17,1,1,0,27,37,0,360,160,1,0,0,0,0,0,1,73,4.300000191,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.899999976,0,1
2,175,1,1120,0,84,0,1,1,1,0,0,1,6500,500,1801,185,0,1000000,4,1,14,1,2,0,26,29,1,360,250,2,0,0,0,0,0,1,195.5,10.60000038,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.945945919,1,1
1,122,2,1120,1,114,0,1,0,0,0,0,0,9000,0,1266,152,0,60,1,1,9,1,1,0,14,19,0,360,152,1,0,0,0,0,0,1,242,4.300000191,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0.802631557,0,0
1,106,1,1120,0,74,0,1,0,0,0,0,0,3529,2637,1212,117.5,0,17.05999947,3,1,7,2,1,0,19.70000076,24,0,360,122,1,1,0,1,0,0,2,20.69000053,1.799999952,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.902127683,1,1
1,460,1,1120,0,260,0,1,1,2,0,0,0,10000,11666,4921,535,0,34,1,1,20,1,1,0,23,29,1,360,545,2,1,0,0,0,0,1,360,3.200000048,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.859813094,0,1
1,110,1,1120,1,44,1,1,0,0,0,0,0,3691,0,1126,137,0,33.90000153,1,1,2,2,1,0,30.5,31.10000038,0,360,153,2,0,0,0,0,0,3,40.57500076,10.60000038,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.802919686,0,1
1,297,1,1120,0,151,0,1,1,1,0,1,0,8750,0,2763,371,0,123,0,1,10,1,1,0,31.5,31.89999962,1,360,372,2,0,0,1,0,0,999,203,3.099999905,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.800539076,0,1
1,130,1,1120,0,56,1,1,0,0,0,1,0,2750,1907,1311,169,0,73,2,1,5,2,2,0,28,31,0,360,174,2,0,0,0,0,0,1,97,3.099999905,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.769230783,0,1
1,150,1,1120,0,67,1,1,1,2,0,0,0,4304,1289,1578,158,0,27,1,1,12,2,1,0,29,31,0,360,158,2,1,0,0,0,0,2,73,3.900000095,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.949367106,0,1
1,82,1,1120,0,89,1,1,1,0,0,0,0,7400,0,933,150,0,286,1,1,10,1,1,0,14,32,0,360,150,1,0,0,0,0,0,1,485,1.799999952,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.546666682,0,1
